DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EL,2020,1205.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,ES,2012,246.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,ES,2013,233.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,ES,2014,237.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,ES,2015,234.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,ES,2016,242.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,ES,2017,291.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,ES,2018,421.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,ES,2019,596.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,ES,2020,391.0,p
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EU27_2020,2012,14532.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EU27_2020,2013,15177.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EU27_2020,2014,14357.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EU27_2020,2015,14136.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EU27_2020,2016,13487.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EU27_2020,2017,14626.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EU27_2020,2018,16275.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EU27_2020,2019,17921.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,EU27_2020,2020,19983.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FI,2012,138.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FI,2013,152.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FI,2014,162.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FI,2015,145.0,b
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FI,2016,175.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FI,2017,157.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FI,2018,162.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FI,2019,165.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FI,2020,178.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FR,2012,1692.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FR,2013,1849.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FR,2014,1695.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FR,2015,1742.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FR,2016,1611.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FR,2017,1580.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FR,2018,1818.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FR,2019,2466.0,p
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,FR,2020,2541.0,p
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HR,2012,8.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HR,2013,8.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HR,2014,12.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HR,2015,11.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HR,2016,12.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HR,2017,11.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HR,2018,9.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HR,2019,11.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HR,2020,11.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HU,2012,20.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HU,2013,51.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HU,2014,230.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HU,2015,141.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HU,2016,198.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HU,2017,61.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HU,2018,18.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HU,2019,19.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,HU,2020,33.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IE,2012,85.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IE,2013,60.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IE,2014,67.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IE,2015,79.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IE,2016,75.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IE,2017,69.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IE,2018,75.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IE,2019,84.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IE,2020,90.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IS,2012,0.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IS,2013,0.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IS,2014,0.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IS,2015,0.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IS,2016,0.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IS,2017,0.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IS,2018,0.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IS,2019,0.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IS,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IT,2012,1097.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IT,2013,992.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IT,2014,765.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IT,2015,861.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IT,2016,703.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IT,2017,595.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IT,2018,617.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IT,2019,567.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,IT,2020,702.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LT,2012,9.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LT,2013,22.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LT,2014,28.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LT,2015,16.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LT,2016,7.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LT,2017,55.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LT,2018,48.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LT,2019,54.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LT,2020,67.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LU,2012,46.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LU,2013,66.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LU,2014,69.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LU,2015,80.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LU,2016,26.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LU,2017,64.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LU,2018,77.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LU,2019,88.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LU,2020,155.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LV,2012,40.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LV,2013,25.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LV,2014,37.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LV,2015,36.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LV,2016,23.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LV,2017,25.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LV,2018,24.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LV,2019,19.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,LV,2020,19.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,MT,2012,5.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,MT,2013,4.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,MT,2014,8.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,MT,2015,8.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,MT,2016,1.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,MT,2017,2.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,MT,2018,3.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,MT,2019,6.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,MT,2020,11.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NL,2012,1631.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NL,2013,1641.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NL,2014,1605.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NL,2015,1510.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NL,2016,1500.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NL,2017,1695.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NL,2018,1739.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NL,2019,1992.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NL,2020,2312.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NO,2012,234.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NO,2013,478.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NO,2014,428.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NO,2015,404.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NO,2016,359.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NO,2017,398.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NO,2018,330.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NO,2019,330.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,NO,2020,371.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PL,2012,190.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PL,2013,262.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PL,2014,313.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PL,2015,292.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PL,2016,224.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PL,2017,178.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PL,2018,143.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PL,2019,290.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PL,2020,398.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PT,2012,,z
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PT,2013,55.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PT,2014,54.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PT,2015,82.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PT,2016,61.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PT,2017,71.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PT,2018,170.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PT,2019,158.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,PT,2020,161.1,p
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,RO,2012,373.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,RO,2013,516.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,RO,2014,496.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,RO,2015,520.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,RO,2016,258.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,RO,2017,188.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,RO,2018,644.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,RO,2019,541.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,RO,2020,322.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SE,2012,3.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SE,2013,9.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SE,2014,22.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SE,2015,42.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SE,2016,58.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SE,2017,118.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SE,2018,132.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SE,2019,17.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SE,2020,18.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SI,2012,31.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SI,2013,33.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SI,2014,36.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SI,2015,27.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SI,2016,23.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SI,2017,30.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SI,2018,49.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SI,2019,67.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SI,2020,96.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SK,2012,23.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SK,2013,22.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SK,2014,27.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SK,2015,34.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SK,2016,33.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SK,2017,32.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SK,2018,55.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SK,2019,74.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0503,TE,SK,2020,105.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,AT,2012,59.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,AT,2013,60.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,AT,2014,63.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,AT,2015,72.4,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,AT,2016,81.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,AT,2017,74.7,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,AT,2018,79.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,AT,2019,83.2,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,AT,2020,85.6,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BE,2012,184.9,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BE,2013,218.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BE,2014,293.1,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BE,2015,211.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BE,2016,252.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BE,2017,260.8,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BE,2018,219.3,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BE,2019,278.0,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BE,2020,293.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BG,2012,,z
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BG,2013,,z
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BG,2014,,z
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BG,2015,4.5,
ESTAT:GOV_10A_EXP(1.0),03/01/23 11:00:00,A,MIO_EUR,S13,GF0504,TE,BG,2016,0.8,
